ts,row_type,session,participant,task,phase,block_id,ear,ear_base,ear_thr,blink_count,is_closed,long_close,gaze,gaze_thr,gaze_bias,gaze_offlvl,risk,alert,event,info
1763960335.6850293,frame,,,,train,,0.5551557399929551,0.5582637390754762,0.446610991260381,24,False,False,0.03999277363999276,0.35,-4.558595267414855,8.316268024901323e-40,9.172171717501771e-10,0,,
1763960335.717104,frame,,,,train,,0.553584885892582,0.5581828151911098,0.44654625215288785,24,False,False,0.03602779795656019,0.35,-4.558595267414855,7.48464122241119e-40,6.42052020225124e-10,0,,
1763960335.7491448,frame,,,,train,,0.5582551179854263,0.5581864303308256,0.4465491442646605,24,False,False,0.029273555174224697,0.35,-4.558595267414855,6.736177100170072e-40,4.4943641415758676e-10,0,,
1763960335.7818813,frame,,,,train,,0.554481247707483,0.5581006105996632,0.4464804884797306,24,False,False,0.025736859055637495,0.35,-4.558595267414855,6.062559390153064e-40,3.146054899103107e-10,0,,
1763960335.8131173,frame,,,,train,,0.5560751202282546,0.5580151327002658,0.44641210616021265,24,False,False,0.030350349649116204,0.35,-4.558595267414855,5.456303451137758e-40,2.2022384293721747e-10,0,,
1763960335.8460643,frame,,,,train,,0.556774799054317,0.5579531160179683,0.4463624928143746,24,False,False,0.02699619128550168,0.35,-4.558595267414855,4.9106731060239825e-40,1.5415669005605222e-10,0,,
1763960335.893003,frame,,,,train,,0.5545113897013575,0.5578592861900928,0.4462874289520743,24,False,False,0.027305284131806218,0.35,-4.558595267414855,4.419605795421584e-40,1.0790968303923655e-10,0,,
1763960335.9257855,frame,,,,train,,0.5578223438918887,0.5578574390751826,0.4462859512601461,24,False,False,0.0332743626294576,0.35,-4.558595267414855,3.977645215879426e-40,7.553677812746558e-11,0,,
1763960335.957823,frame,,,,train,,0.552356366611467,0.557745158161408,0.44619612652912644,24,False,False,0.041290514706986414,0.35,-4.558595267414855,3.5798806942914834e-40,5.28757446892259e-11,0,,
1763960335.989069,frame,,,,train,,0.5548201209067942,0.5576305742943931,0.4461044594355145,24,False,False,0.04060779730799702,0.35,-4.558595267414855,3.221892624862335e-40,3.701302128245813e-11,0,,
1763960336.0212445,frame,,,,train,,0.5479408743675747,0.5574465935561935,0.44595727484495484,24,False,False,0.05336788648649726,0.35,-4.558595267414855,2.8997033623761018e-40,2.5909114897720688e-11,0,,
1763960336.0535643,frame,,,,train,,0.5540560487893745,0.5572770663178526,0.44582165305428206,24,False,False,0.06727428105893551,0.35,-4.558595267414855,2.6097330261384916e-40,1.813638042840448e-11,0,,
1763960336.0851717,frame,,,,train,,0.5538890411831225,0.557110982509079,0.4456887860072632,24,False,False,0.07772381393170136,0.35,-4.558595267414855,2.3487597235246424e-40,1.2695466299883135e-11,0,,
1763960336.1168802,frame,,,,train,,0.5457600098288649,0.556871249087609,0.44549699927008723,24,False,False,0.0617914153288055,0.35,-4.558595267414855,2.113883751172178e-40,8.886826409918194e-12,0,,
1763960336.1495843,frame,,,,train,,0.5607125043650787,0.5570633118514825,0.44565064948118605,24,False,False,0.04435792532265026,0.35,-4.558595267414855,1.9024953760549605e-40,6.220778486942735e-12,0,,
1763960336.1807985,frame,,,,train,,0.5718644849489256,0.5578033705063546,0.44624269640508374,24,False,False,-0.012278652451641392,0.35,-4.558595267414855,1.7122458384494644e-40,4.354544940859914e-12,0,,
1763960336.21358,frame,,,,train,,0.5773593149036451,0.5587811677262191,0.44702493418097533,24,False,False,-0.04560200803143033,0.35,-4.558595267414855,1.541021254604518e-40,3.0481814586019397e-12,0,,
1763960336.245529,frame,,,,train,,0.578671420280422,0.5597756803539292,0.4478205442831434,24,False,False,-0.0692321971185832,0.35,-4.558595267414855,1.3869191291440663e-40,2.1337270210213577e-12,0,,
1763960336.2936559,frame,,,,train,,0.5826388657460331,0.5609188396235344,0.44873507169882754,24,False,False,-0.08543577763007804,0.35,-4.558595267414855,1.2482272162296596e-40,1.4936089147149503e-12,0,,
1763960336.3260145,frame,,,,train,,0.5689761382799194,0.5613217045563537,0.449057363645083,24,False,False,-0.11748611694105016,0.35,-4.558595267414855,1.1234044946066937e-40,1.0455262403004651e-12,0,,
1763960336.3589294,frame,,,,train,,0.5848906356698587,0.5625001511120289,0.45000012088962316,24,False,False,-0.14795605413567525,0.35,-4.558595267414855,1.0110640451460243e-40,7.318683682103256e-13,0,,
1763960336.3922772,frame,,,,train,,0.5896669574157393,0.5638584914272144,0.4510867931417716,24,False,False,-0.179362797432276,0.35,-4.558595267414855,9.099576406314219e-41,5.123078577472278e-13,0,,
1763960336.4222493,frame,,,,train,,0.5958577265132359,0.5654584531815154,0.45236676254521235,24,False,False,-0.20944909898578157,0.35,-4.558595267414855,8.189618765682798e-41,3.586155004230595e-13,0,,
1763960336.4536428,frame,,,,train,,0.5990744901336557,0.5671392550291224,0.45371140402329796,24,False,False,-0.22586063529781786,0.35,-4.558595267414855,7.370656889114518e-41,2.5103085029614164e-13,0,,
1763960336.4857953,frame,,,,train,,0.5999428039222805,0.5687794324737803,0.4550235459790242,24,False,False,-0.24483224422867078,0.35,-4.558595267414855,6.633591200203067e-41,1.7572159520729914e-13,0,,
1763960336.5177505,frame,,,,train,,0.6012438780976702,0.5704026547549748,0.45632212380397985,24,False,False,-0.2559600174850791,0.35,-4.558595267414855,5.970232080182761e-41,1.230051166451094e-13,0,,
1763960336.5507169,frame,,,,train,,0.6016605691770048,0.5719655504760762,0.457572440380861,24,False,False,-0.2575925117709472,0.35,-4.558595267414855,5.373208872164485e-41,8.610358165157656e-14,0,,
1763960336.5824156,frame,,,,train,,0.5991310353755523,0.57332382472105,0.4586590597768401,24,False,False,-0.26130263246077057,0.35,-4.558595267414855,4.835887984948036e-41,6.02725071561036e-14,0,,
1763960336.613857,frame,,,,train,,0.6038712599804523,0.5748511964840202,0.45988095718721617,24,False,False,-0.26848296985627584,0.35,-4.558595267414855,4.3522991864532327e-41,4.2190755009272515e-14,0,,
1763960336.6611404,frame,,,,train,,0.5973639075933579,0.575976832039487,0.4607814656315896,24,False,False,-0.2628342673329911,0.35,-4.558595267414855,3.9170692678079095e-41,2.953352850649076e-14,0,,
1763960336.6932867,frame,,,,train,,0.6062060720497718,0.5774882940400012,0.461990635232001,24,False,False,-0.26879191604427355,0.35,-4.558595267414855,3.525362341027119e-41,2.067346995454353e-14,0,,
1763960336.7260413,frame,,,,train,,0.6069998627307585,0.5789638724745391,0.4631710979796313,24,False,False,-0.27117020453249996,0.35,-4.558595267414855,3.1728261069244073e-41,1.447142896818047e-14,0,,
1763960336.757149,frame,,,,train,,0.6022765824419221,0.5801295079729082,0.4641036063783266,24,False,False,-0.27339805891006375,0.35,-4.558595267414855,2.8555434962319666e-41,1.013000027772633e-14,0,,
1763960336.789203,frame,,,,train,,0.6061485470077033,0.5814304599246479,0.46514436793971836,24,False,False,-0.26495093970328565,0.35,-4.558595267414855,2.56998914660877e-41,7.09100019440843e-15,0,,
1763960336.8224068,frame,,,,train,,0.6075091862538488,0.582734396241108,0.4661875169928864,24,False,False,-0.26479041361930644,0.35,-4.558595267414855,2.312990231947893e-41,4.963700136085901e-15,0,,
1763960336.8531861,frame,,,,train,,0.6177498717567877,0.5844851700168919,0.46758813601351357,24,False,False,-0.24250847631902062,0.35,-4.558595267414855,2.0816912087531036e-41,3.4745900952601303e-15,0,,
1763960336.8863437,frame,,,,train,,0.6127343374126881,0.5858976283866817,0.4687181027093454,24,False,False,-0.2253828172920116,0.35,-4.558595267414855,1.8735220878777934e-41,2.4322130666820912e-15,0,,
1763960336.917702,frame,,,,train,,0.6143826801555039,0.5873218809751227,0.4698575047800982,24,False,False,-0.2115007059966887,0.35,-4.558595267414855,1.686169879090014e-41,1.7025491466774638e-15,0,,
1763960336.9488852,frame,,,,train,,0.6086908809858114,0.5883903309756572,0.47071226478052575,24,False,False,-0.19777048752540338,0.35,-4.558595267414855,1.5175528911810127e-41,1.1917844026742247e-15,0,,
1763960336.98166,frame,,,,train,,0.6107398637831429,0.5895078076160315,0.4716062460928252,24,False,False,-0.1899725021583425,0.35,-4.558595267414855,1.3657976020629115e-41,8.342490818719572e-16,0,,
1763960337.0132782,frame,,,,train,,0.6136098631677225,0.5907129103936161,0.4725703283148929,24,False,False,-0.1976046182178024,0.35,-4.558595267414855,1.2292178418566204e-41,5.839743573103701e-16,0,,
1763960337.062527,frame,,,,train,,0.6165496176157571,0.5920047457547232,0.47360379660377855,24,False,False,-0.2108525483604513,0.35,-4.558595267414855,1.1062960576709583e-41,4.0878205011725903e-16,0,,
1763960337.0953002,frame,,,,train,,0.591794843771694,0.5927725866043666,0.4742180692834933,24,False,False,-0.19699275041309328,0.35,-4.558595267414855,9.956664519038625e-42,2.861474350820813e-16,0,,
1763960337.1253514,frame,,,,train,,0.5800488790500206,0.5932289085745522,0.4745831268596418,24,False,False,-0.15919427296683963,0.35,-4.558595267414855,8.960998067134763e-42,2.003032045574569e-16,0,,
1763960337.1582701,frame,,,,train,,0.5756331256904696,0.5933997554430525,0.474719804354442,24,False,False,-0.15549263130569635,0.35,-4.558595267414855,8.064898260421286e-42,1.4021224319021982e-16,0,,
1763960337.1889997,frame,,,,train,,0.5834235852021501,0.5934298373607035,0.4747438698885629,24,False,False,-0.13322835029020652,0.35,-4.558595267414855,7.258408434379158e-42,9.814857023315387e-17,0,,
1763960337.2209513,frame,,,,train,,0.5814632854482387,0.5933330340989937,0.474666427279195,24,False,False,-0.12481919270345454,0.35,-4.558595267414855,6.532567590941243e-42,6.87039991632077e-17,0,,
1763960337.2528925,frame,,,,train,,0.5830672437855183,0.5931568057169595,0.4745254445735676,24,False,False,-0.12664355595376087,0.35,-4.558595267414855,5.879310831847118e-42,4.809279941424539e-17,0,,
1763960337.2854974,frame,,,,train,,0.5813363755808312,0.5929046678452523,0.4743237342762019,24,False,False,-0.131326797142588,0.35,-4.558595267414855,5.291379748662407e-42,3.366495958997177e-17,0,,
1763960337.3181472,frame,,,,train,,0.5759429556354649,0.5925434259406569,0.47403474075252555,24,False,False,-0.11782167952785905,0.35,-4.558595267414855,4.762241773796166e-42,2.356547171298024e-17,0,,
1763960337.3521793,frame,,,,train,,0.5629344672847179,0.5919727925066051,0.4735782340052841,24,False,False,-0.11033900527075247,0.35,-4.558595267414855,4.28601759641655e-42,1.6495830199086166e-17,0,,
1763960337.3859267,frame,,,,train,,0.5664912632790594,0.5912842958044502,0.4730274366435602,24,False,False,-0.09209416660042091,0.35,-4.558595267414855,3.857415836774895e-42,1.1547081139360316e-17,0,,
1763960337.4137084,frame,,,,train,,0.5686722966424526,0.5905349183191925,0.472427934655354,24,False,False,-0.07643399250786231,0.35,-4.558595267414855,3.471674253097406e-42,8.082956797552221e-18,0,,
1763960337.473172,frame,,,,train,,0.5668768027829887,0.5897288102750347,0.47178304822002776,24,False,False,-0.053814462180650224,0.35,-4.558595267414855,3.1245068277876655e-42,5.6580697582865544e-18,0,,
1763960337.498207,frame,,,,train,,0.5769569427371017,0.589090216898138,0.4712721735185104,24,False,False,-0.037564353182831134,0.35,-4.558595267414855,2.812056145008899e-42,3.960648830800588e-18,0,,
1763960337.525237,frame,,,,train,,0.5730961720715572,0.5883635315537966,0.4706908252430373,24,False,False,-0.024228204083561522,0.35,-4.558595267414855,2.5308505305080092e-42,2.7724541815604116e-18,0,,
1763960337.556794,frame,,,,train,,0.5775381753742022,0.5878222637448168,0.4702578109958535,24,False,False,-0.02323393227562498,0.35,-4.558595267414855,2.2777654774572083e-42,1.940717927092288e-18,0,,
1763960337.590608,frame,,,,train,,0.5750578483433189,0.5871878427643648,0.46975027421149185,24,False,False,-0.023894129442958878,0.35,-4.558595267414855,2.0499889297114874e-42,1.3585025489646017e-18,0,,
1763960337.6222217,frame,,,,train,,0.580047824969441,0.5868308418746185,0.46946467349969484,24,False,False,-0.039706590661595875,0.35,-4.558595267414855,1.8449900367403387e-42,9.509517842752212e-19,0,,
1763960337.6527512,frame,,,,train,,0.5862255259822802,0.5868005760800016,0.46944046086400126,24,False,False,-0.04308317921696059,0.35,-4.558595267414855,1.6604910330663048e-42,6.656662489926548e-19,0,,
1763960337.6873157,frame,,,,train,,0.5803968912939641,0.5864803918406997,0.46918431347255973,24,False,False,-0.0391021777231515,0.35,-4.558595267414855,1.4944419297596744e-42,4.659663742948583e-19,0,,
1763960337.719313,frame,,,,train,,0.5837763503927421,0.5863451897683017,0.4690761518146414,24,False,False,-0.04253895323281487,0.35,-4.558595267414855,1.344997736783707e-42,3.261764620064008e-19,0,,
1763960337.7513258,frame,,,,train,,0.5846552196436174,0.5862606912620675,0.469008553009654,24,False,False,-0.044617381486800944,0.35,-4.558595267414855,1.2104979631053363e-42,2.2832352340448054e-19,0,,
1763960337.8117115,frame,,,,train,,0.5828981232276921,0.5860925628603487,0.468874050288279,24,False,False,-0.04409754854091119,0.35,-4.558595267414855,1.0894481667948027e-42,1.5982646638313638e-19,0,,
1763960337.823851,frame,,,,train,,0.5821484470329441,0.5858953570689784,0.46871628565518275,24,False,False,-0.041600844431553874,0.35,-4.558595267414855,9.805033501153225e-43,1.1187852646819546e-19,0,,
1763960337.8627799,frame,,,,train,,0.5803210057201533,0.5856557378918773,0.46852459031350185,24,False,False,-0.03724365470276947,0.35,-4.558595267414855,8.824530151037903e-43,7.831496852773683e-20,0,,
1763960337.8941035,frame,,,,train,,0.5861201765707744,0.5856789598258222,0.46854316786065775,24,False,False,-0.0433362451592858,0.35,-4.558595267414855,7.942077135934113e-43,5.482047796941577e-20,0,,
1763960337.9258494,frame,,,,train,,0.5842870334132642,0.5856093635051943,0.46848749080415547,24,False,False,-0.04655904486179008,0.35,-4.558595267414855,7.147869422340702e-43,3.837433457859104e-20,0,,
1763960337.9568393,frame,,,,train,,0.5823817755708873,0.5854544146052926,0.46836353168423406,24,False,False,-0.045223553353693546,0.35,-4.558595267414855,6.433082480106632e-43,2.6862034205013724e-20,0,,
1763960337.9901302,frame,,,,train,,0.5808773587641278,0.5852908828829556,0.4682327063063645,24,False,False,-0.04528541098239458,0.35,-4.558595267414855,5.789774232095968e-43,1.8803423943509605e-20,0,,
1763960338.0212018,frame,,,,train,,0.5800618194141631,0.5851143081392916,0.46809144651143325,24,False,False,-0.039057122133932864,0.35,-4.558595267414855,5.210796808886371e-43,1.3162396760456723e-20,0,,
1763960338.0529892,frame,,,,train,,0.5872833037284544,0.5852227579187497,0.46817820633499974,24,False,False,-0.04926142805596889,0.35,-4.558595267414855,4.6897171279977345e-43,9.213677732319706e-21,0,,
1763960338.0865266,frame,,,,train,,0.5838323200217451,0.5851532360238993,0.4681225888191195,24,False,False,-0.06210835260772107,0.35,-4.558595267414855,4.2207454151979614e-43,6.449574412623794e-21,0,,
1763960338.1190805,frame,,,,train,,0.5849142746253768,0.5851412879539731,0.46811303036317853,24,False,False,-0.06236407040295866,0.35,-4.558595267414855,3.798670873678165e-43,4.514702088836656e-21,0,,
1763960338.1515555,frame,,,,train,,0.5793925131588958,0.5850153125145334,0.4680122500116268,24,False,False,-0.06690190621158632,0.35,-4.558595267414855,3.4188037863103487e-43,3.1602914621856588e-21,0,,
1763960338.1841238,frame,,,,train,,0.5776503561889421,0.5848459216173033,0.46787673729384266,24,False,False,-0.0751173064481847,0.35,-4.558595267414855,3.0769234076793138e-43,2.212204023529961e-21,0,,
1763960338.215881,frame,,,,train,,0.5841308333699661,0.5848101672049365,0.46784813376394924,24,False,False,-0.10086694275747554,0.35,-4.558595267414855,2.7692310669113823e-43,1.5485428164709726e-21,0,,
1763960338.2599447,frame,,,,train,,0.5838232684414488,0.5847608222667621,0.4678086578134097,24,False,False,-0.08770514627615444,0.35,-4.558595267414855,2.492307960220244e-43,1.0839799715296808e-21,0,,
1763960338.292437,frame,,,,train,,0.5860892566871572,0.5848272439877817,0.4678617951902254,24,False,False,-0.0649746158333322,0.35,-4.558595267414855,2.2430771641982198e-43,7.587859800707765e-22,0,,
1763960338.3265402,frame,,,,train,,0.5757623916745218,0.5846711696323068,0.46773693570584546,24,False,False,0.00030636457832322606,0.35,-4.558595267414855,2.018769447778398e-43,5.311501860495435e-22,0,,
1763960338.3596358,frame,,,,train,,0.5742220511172571,0.5844480619369954,0.46755844954959636,24,False,False,0.03523109919789302,0.35,-4.558595267414855,1.816892503000558e-43,3.718051302346804e-22,0,,
1763960338.38926,frame,,,,train,,0.57310112565337,0.5841650307257225,0.467332024580578,24,False,False,0.07782074312475018,0.35,-4.558595267414855,1.6352032527005022e-43,2.6026359116427627e-22,0,,
1763960338.4221668,frame,,,,train,,0.5661931168487313,0.5837702078663851,0.4670161662931081,24,False,False,0.10731497741397078,0.35,-4.558595267414855,1.471682927430452e-43,1.8218451381499338e-22,0,,
1763960338.4537039,frame,,,,train,,0.5703961743462016,0.5833364021580869,0.46666912172646957,24,False,False,0.12323733893689948,0.35,-4.558595267414855,1.324514634687407e-43,1.2752915967049535e-22,0,,
1763960338.4853866,frame,,,,train,,0.5762045302037317,0.5829798085603691,0.4663838468482953,24,False,False,0.11147952038812292,0.35,-4.558595267414855,1.1920631712186663e-43,8.927041176934674e-23,0,,
1763960338.518539,frame,,,,train,,0.5691468746596764,0.5825349341189908,0.4660279472951927,24,False,False,0.10694663226596468,0.35,-4.558595267414855,1.0728568540967997e-43,6.248928823854271e-23,0,,
1763960338.5494905,frame,,,,train,,0.5633404545823326,0.5820048847481766,0.46560390779854127,24,False,False,0.08656158841886885,0.35,-4.558595267414855,9.655711686871198e-44,4.3742501766979896e-23,0,,
1763960338.5825508,frame,,,,train,,0.5702752957802825,0.5814847513366789,0.4651878010693431,24,False,False,0.04292273669014435,0.35,-4.558595267414855,8.690140518184078e-44,3.0619751236885926e-23,0,,
1763960338.629616,frame,,,,train,,0.5667967512479519,0.5809425699430534,0.46475405595444275,24,False,False,0.021112210374377938,0.35,-4.558595267414855,7.821126466365671e-44,2.1433825865820148e-23,0,,
1763960338.662251,frame,,,,train,,0.5703267154661622,0.580424353539129,0.4643394828313032,24,False,False,0.012585194100284802,0.35,-4.558595267414855,7.039013819729104e-44,1.5003678106074103e-23,0,,
1763960338.6953628,frame,,,,train,,0.5612603432298227,0.5798388689690536,0.4638710951752429,24,False,False,-0.0010372902405935136,0.35,-4.558595267414855,6.335112437756194e-44,1.0502574674251871e-23,0,,
1763960338.731645,frame,,,,train,,0.5647633452383938,0.5792431454584895,0.46339451636679163,24,False,False,0.008990631443681174,0.35,-4.558595267414855,5.701601193980575e-44,7.351802271976309e-24,0,,
1763960338.7591891,frame,,,,train,,0.5574014716404729,0.5785719788522807,0.4628575830818246,24,False,False,0.03604817497331414,0.35,-4.558595267414855,5.131441074582517e-44,5.146261590383416e-24,0,,
1763960338.7904613,frame,,,,train,,0.5499392687117597,0.5777755651301568,0.4622204521041255,24,False,False,0.03163793812800364,0.35,-4.558595267414855,4.618296967124266e-44,3.602383113268391e-24,0,,
1763960338.823315,frame,,,,train,,0.5448761970771987,0.5768412970208131,0.4614730376166505,24,False,False,0.021717991532880454,0.35,-4.558595267414855,4.1564672704118393e-44,2.5216681792878735e-24,0,,
1763960338.8547227,frame,,,,train,,0.5333388384325451,0.5756962286718291,0.46055698293746333,24,False,False,-0.003079372850251616,0.35,-4.558595267414855,3.7408205433706555e-44,1.7651677255015112e-24,0,,
1763960338.8866534,frame,,,,train,,0.5508302666342588,0.5745773171062256,0.4596618536849805,24,False,False,-0.04498859323650706,0.35,-4.558595267414855,3.36673848903359e-44,1.2356174078510577e-24,0,,
1763960338.9171154,frame,,,,train,,0.5460942164402993,0.5734421133097076,0.4587536906477661,24,False,False,-0.035585432098576675,0.35,-4.558595267414855,3.030064640130231e-44,8.649321854957404e-25,0,,
1763960338.9488406,frame,,,,train,,0.5385571922964324,0.5722305092142213,0.45778440737137704,24,False,False,-0.03715813619874364,0.35,-4.558595267414855,2.727058176117208e-44,6.054525298470182e-25,0,,
1763960338.9805439,frame,,,,train,,0.5305639918648519,0.5708930249281579,0.4567144199425263,24,False,False,-0.011693176037547381,0.35,-4.558595267414855,2.4543523585054874e-44,4.238167708929127e-25,0,,
1763960339.0303044,frame,,,,train,,0.526601303096975,0.5694336196524379,0.45554689572195034,24,False,False,0.004388514974659863,0.35,-4.558595267414855,2.2089171226549386e-44,2.9667173962503886e-25,0,,
1763960339.0625844,frame,,,,train,,0.5293405771265036,0.5679235412176314,0.45433883297410516,24,False,False,-0.0020317550112070037,0.35,-4.558595267414855,1.9880254103894447e-44,2.076702177375272e-25,0,,
1763960339.0949066,frame,,,,train,,0.531044711296497,0.5664070933079671,0.4531256746463737,24,False,False,0.004554480022891383,0.35,-4.558595267414855,1.7892228693505002e-44,1.45369152416269e-25,0,,
1763960339.126343,frame,,,,train,,0.5291519478206863,0.5648820414417495,0.4519056331533996,24,False,False,0.011482099302876136,0.35,-4.558595267414855,1.61030058241545e-44,1.017584066913883e-25,0,,
1763960339.1583903,frame,,,,train,,0.5286149143514649,0.5633603307525212,0.450688264602017,24,False,False,0.007100034025233626,0.35,-4.558595267414855,1.4492705241739051e-44,7.123088468397181e-26,0,,
1763960339.1898627,frame,,,,train,,0.5333635495562064,0.5619038628167445,0.44952309025339565,24,False,False,0.005199257439747029,0.35,-4.558595267414855,1.3043434717565147e-44,4.9861619278780264e-26,0,,
1763960339.22075,frame,,,,train,,0.5308036007270148,0.560485944564657,0.4483887556517256,24,False,False,0.005511736099977682,0.35,-4.558595267414855,1.1739091245808632e-44,3.490313349514618e-26,0,,
1763960339.2536345,frame,,,,train,,0.5342928182948867,0.5591762882511684,0.4473410306009347,24,False,False,-0.008382789529981949,0.35,-4.558595267414855,1.0565182121227768e-44,2.4432193446602324e-26,0,,
1763960339.285561,frame,,,,train,,0.5148698756857856,0.5577139710706267,0.4461711768565014,24,False,False,-0.037693789665447675,0.35,-4.558595267414855,9.508663909104991e-45,1.7102535412621625e-26,0,,
1763960339.318341,frame,,,,train,,0.5183533080626843,0.5562090033833356,0.44496720270666845,24,False,False,-0.04443942651861299,0.35,-4.558595267414855,8.557797518194492e-45,1.1971774788835137e-26,0,,
1763960339.3496864,frame,,,,train,,0.5038176253907903,0.5545413141610689,0.4436330513288551,24,False,False,-0.06641965753009949,0.35,-4.558595267414855,7.702017766375043e-45,8.380242352184595e-27,0,,
1763960339.38228,frame,,,,train,,0.49965984655396845,0.5527250556760752,0.4421800445408602,24,False,False,-0.0819887459844093,0.35,-4.558595267414855,6.931815989737539e-45,5.866169646529216e-27,0,,
1763960339.4308565,frame,,,,train,,0.49799944085829595,0.5507974430793022,0.4406379544634418,24,False,False,-0.08170379776971792,0.35,-4.558595267414855,6.238634390763785e-45,4.106318752570451e-27,0,,
1763960339.462052,frame,,,,train,,0.4991863189266873,0.5488163462642286,0.4390530770113829,24,False,False,-0.07682002684104283,0.35,-4.558595267414855,5.614770951687406e-45,2.8744231267993155e-27,0,,
1763960339.4932158,frame,,,,train,,0.5041827917878403,0.5468643771400087,0.43749150171200696,24,False,False,-0.0885079452366151,0.35,-4.558595267414855,5.0532938565186655e-45,2.0120961887595207e-27,0,,
1763960339.5259688,frame,,,,train,,0.5082442744849383,0.5449946795790509,0.43599574366324073,24,False,False,-0.0852000218286122,0.35,-4.558595267414855,4.547964470866799e-45,1.4084673321316644e-27,0,,
1763960339.5571907,frame,,,,train,,0.5068840095603804,0.5431926027325362,0.434554082186029,24,False,False,-0.07369637548347185,0.35,-4.558595267414855,4.093168023780119e-45,9.85927132492165e-28,0,,
1763960339.5891297,frame,,,,train,,0.5036886172097239,0.541427984473957,0.4331423875791656,24,False,False,-0.06453376577493053,0.35,-4.558595267414855,3.6838512214021074e-45,6.901489927445155e-28,0,,
1763960339.6213727,frame,,,,train,,0.5104374212393158,0.539878456312225,0.43190276504978,24,False,False,-0.06348190425326639,0.35,-4.558595267414855,3.315466099261897e-45,4.8310429492116085e-28,0,,
1763960339.65424,frame,,,,train,,0.5067617276042556,0.5382884577445212,0.43063076619561697,24,False,False,-0.06537262128103905,0.35,-4.558595267414855,2.9839194893357076e-45,3.381730064448126e-28,0,,
1763960339.6862977,frame,,,,train,,0.5060086581023421,0.5367572608366445,0.42940580866931566,24,False,False,-0.06023999267864699,0.35,-4.558595267414855,2.685527540402137e-45,2.367211045113688e-28,0,,
1763960339.7181828,frame,,,,train,,0.5047431647127862,0.5352734102254197,0.4282187281803358,24,False,False,-0.07313015386136801,0.35,-4.558595267414855,2.4169747863619234e-45,1.6570477315795816e-28,0,,
1763960339.7511365,frame,,,,train,,0.50597964456052,0.5338527461042398,0.4270821968833919,24,False,False,-0.07188026822773974,0.35,-4.558595267414855,2.175277307725731e-45,1.159933412105707e-28,0,,
1763960339.7816758,frame,,,,train,,0.5061949777765063,0.5324964636888658,0.4259971709510927,24,False,False,-0.0648170926626852,0.35,-4.558595267414855,1.957749576953158e-45,8.119533884739949e-29,0,,
1763960339.8295808,frame,,,,train,,0.5074925799397938,0.5312462695014122,0.4249970156011298,24,False,False,-0.0728512762980209,0.35,-4.558595267414855,1.7619746192578422e-45,5.683673719317964e-29,0,,
1763960339.8617399,frame,,,,train,,0.5054039163870745,0.5300132029592269,0.42401056236738155,24,False,False,-0.07722328369086462,0.35,-4.558595267414855,1.585777157332058e-45,3.9785716035225746e-29,0,,
1763960339.8930087,frame,,,,train,,0.5050202806246391,0.5288261431638203,0.4230609145310562,24,False,False,-0.08004777855784795,0.35,-4.558595267414855,1.4271994415988522e-45,2.785000122465802e-29,0,,
1763960339.9248607,frame,,,,train,,0.5051278717280763,0.5276869950049538,0.422149596003963,24,False,False,-0.08534609156862061,0.35,-4.558595267414855,1.284479497438967e-45,1.9495000857260616e-29,0,,
1763960339.9579904,frame,,,,train,,0.5069395256423304,0.5266496215368226,0.4213196972294581,24,False,False,-0.08508996983457884,0.35,-4.558595267414855,1.1560315476950702e-45,1.364650060008243e-29,0,,
1763960339.9642365,event,,,,train,,,,,,,,,,,,,,distractor_end,
1763960339.9893446,frame,,,,train,,0.5039570012899525,0.5256056084375873,0.4204844867500699,24,False,False,-0.06702437226581459,0.35,-4.558595267414855,1.0404283929255632e-45,9.5525504200577e-30,0,,
1763960340.023904,frame,,,,train,,0.5067671519945318,0.5246636856154345,0.41973094849234766,24,False,False,-0.06085866295961129,0.35,-4.558595267414855,9.36385553633007e-46,6.68678529404039e-30,0,,
1763960340.052882,frame,,,,train,,0.5067932285695131,0.5237701627631384,0.4190161302105107,24,False,False,-0.05228708966503959,0.35,-4.558595267414855,8.427469982697063e-46,4.680749705828273e-30,0,,
1763960340.0848658,frame,,,,train,,0.5068024517348606,0.5229217772117245,0.4183374217693796,24,False,False,-0.04568835334110233,0.35,-4.558595267414855,7.584722984427358e-46,3.276524794079791e-30,0,,
1763960340.1180232,frame,,,,train,,0.512173724181964,0.5223843745602365,0.4179074996481892,24,False,False,-0.042465892243455095,0.35,-4.558595267414855,6.826250685984622e-46,2.2935673558558534e-30,0,,
1763960340.1518219,frame,,,,train,,0.5131980970067745,0.5219250606825633,0.41754004854605065,24,False,False,-0.042526435279147456,0.35,-4.558595267414855,6.14362561738616e-46,1.6054971490990972e-30,0,,
1763960340.1820357,frame,,,,train,,0.5069276255020592,0.5212420288845548,0.4169936231076439,24,False,False,-0.04214334528223951,0.35,-4.558595267414855,5.529263055647544e-46,1.123848004369368e-30,0,,
1763960340.2296035,frame,,,,train,,0.5025463425487237,0.5205359678547101,0.4164287742837681,24,False,False,-0.04593228933766458,0.35,-4.558595267414855,4.9763367500827895e-46,7.866936030585575e-31,0,,
1763960340.2611148,frame,,,,train,,0.5108523349439104,0.5200517862091701,0.41604142896733615,24,False,False,-0.018390138848769944,0.35,-4.558595267414855,4.478703075074511e-46,5.5068552214099025e-31,0,,
